% Model,model2.mph
% Version,COMSOL 6.1.0.357
% Date,"Jul 6 2023, 10:22"
% Dimension,1
% Nodes,201
% Expressions,27
% Description,Point graph
250.00;0.051381;0.050863;0.051841;0.051463;0.050936;0.051931;0.051560;0.051024;0.052040;0.050862;0.050370;0.051291;0.050939;0.050442;0.051377;0.051032;0.050527;0.051478;0.052014;0.051454;0.052516;0.052101;0.051531;0.052615;0.052207;0.051625;0.052734
255.00;0.052402;0.051875;0.052871;0.052482;0.051945;0.052959;0.052577;0.052031;0.053065;0.051874;0.051372;0.052312;0.051950;0.051442;0.052395;0.052040;0.051526;0.052495;0.053045;0.052476;0.053556;0.053130;0.052550;0.053653;0.053233;0.052641;0.053769
260.00;0.053425;0.052887;0.053901;0.053501;0.052955;0.053987;0.053595;0.053039;0.054090;0.052888;0.052376;0.053333;0.052961;0.052443;0.053414;0.053050;0.052526;0.053512;0.054078;0.053498;0.054597;0.054160;0.053570;0.054691;0.054261;0.053659;0.054805
265.00;0.054448;0.053900;0.054933;0.054522;0.053966;0.055016;0.054613;0.054048;0.055117;0.053902;0.053380;0.054356;0.053973;0.053445;0.054434;0.054059;0.053526;0.054530;0.055111;0.054521;0.055639;0.055191;0.054591;0.055730;0.055289;0.054677;0.055841
270.00;0.055472;0.054915;0.055965;0.055543;0.054978;0.056046;0.055632;0.055057;0.056144;0.054917;0.054385;0.055379;0.054986;0.054448;0.055455;0.055070;0.054526;0.055548;0.056145;0.055546;0.056682;0.056222;0.055613;0.056770;0.056318;0.055697;0.056879
275.00;0.056497;0.055930;0.056999;0.056566;0.055991;0.057077;0.056652;0.056067;0.057173;0.055934;0.055391;0.056404;0.055999;0.055452;0.056477;0.056081;0.055528;0.056568;0.057180;0.056571;0.057726;0.057255;0.056635;0.057811;0.057348;0.056716;0.057917
280.00;0.057523;0.056946;0.058034;0.057589;0.057004;0.058108;0.057672;0.057078;0.058202;0.056951;0.056398;0.057430;0.057014;0.056456;0.057500;0.057094;0.056530;0.057588;0.058217;0.057597;0.058771;0.058288;0.057659;0.058853;0.058378;0.057737;0.058956
285.00;0.058550;0.057963;0.059069;0.058613;0.058019;0.059141;0.058694;0.058090;0.059232;0.057969;0.057406;0.058457;0.058030;0.057462;0.058524;0.058107;0.057533;0.058609;0.059254;0.058625;0.059817;0.059323;0.058683;0.059896;0.059410;0.058759;0.059996
290.00;0.059579;0.058982;0.060106;0.059638;0.059034;0.060175;0.059716;0.059103;0.060263;0.058989;0.058416;0.059485;0.059046;0.058468;0.059549;0.059120;0.058536;0.059631;0.060293;0.059653;0.060865;0.060358;0.059708;0.060940;0.060442;0.059781;0.061037
295.00;0.060608;0.060001;0.061144;0.060665;0.060050;0.061210;0.060740;0.060116;0.061294;0.060010;0.059426;0.060514;0.060064;0.059475;0.060575;0.060135;0.059541;0.060654;0.061333;0.060683;0.061914;0.061394;0.060735;0.061986;0.061476;0.060805;0.062079
300.00;0.061639;0.061021;0.062183;0.061692;0.061068;0.062245;0.061764;0.061131;0.062327;0.061031;0.060437;0.061544;0.061082;0.060484;0.061602;0.061150;0.060546;0.061678;0.062374;0.061714;0.062964;0.062432;0.061762;0.063032;0.062510;0.061829;0.063122
305.00;0.062671;0.062042;0.063224;0.062720;0.062086;0.063282;0.062789;0.062146;0.063360;0.062054;0.061450;0.062575;0.062102;0.061493;0.062629;0.062167;0.061552;0.062703;0.063416;0.062746;0.064015;0.063470;0.062791;0.064079;0.063545;0.062854;0.064166
310.00;0.063703;0.063065;0.064265;0.063750;0.063105;0.064320;0.063815;0.063162;0.064395;0.063078;0.062463;0.063607;0.063122;0.062503;0.063658;0.063184;0.062560;0.063728;0.064459;0.063779;0.065067;0.064510;0.063820;0.065128;0.064581;0.063880;0.065211
315.00;0.064738;0.064089;0.065308;0.064780;0.064125;0.065359;0.064842;0.064179;0.065430;0.064103;0.063478;0.064641;0.064144;0.063514;0.064688;0.064202;0.063567;0.064755;0.065504;0.064813;0.066121;0.065551;0.064851;0.066178;0.065618;0.064907;0.066257
320.00;0.065773;0.065114;0.066352;0.065811;0.065146;0.066399;0.065869;0.065197;0.066466;0.065129;0.064494;0.065676;0.065166;0.064526;0.065719;0.065221;0.064576;0.065782;0.066549;0.065849;0.067176;0.066592;0.065882;0.067228;0.066656;0.065935;0.067303
325.00;0.066809;0.066140;0.067397;0.066844;0.066168;0.067440;0.066898;0.066215;0.067504;0.066156;0.065511;0.066712;0.066190;0.065540;0.066751;0.066241;0.065586;0.066811;0.067596;0.066885;0.068232;0.067635;0.066915;0.068280;0.067695;0.066964;0.068351
330.00;0.067847;0.067167;0.068444;0.067878;0.067191;0.068482;0.067928;0.067235;0.068542;0.067184;0.066529;0.067749;0.067214;0.066554;0.067785;0.067262;0.066597;0.067840;0.068645;0.067923;0.069289;0.068679;0.067948;0.069333;0.068735;0.067993;0.069400
335.00;0.068886;0.068195;0.069491;0.068912;0.068216;0.069526;0.068959;0.068255;0.069581;0.068214;0.067548;0.068788;0.068240;0.067569;0.068819;0.068284;0.067609;0.068870;0.069694;0.068962;0.070348;0.069724;0.068983;0.070388;0.069776;0.069024;0.070450
340.00;0.069926;0.069225;0.070540;0.069948;0.069241;0.070570;0.069990;0.069276;0.070622;0.069244;0.068569;0.069827;0.069266;0.068586;0.069855;0.069307;0.068621;0.069902;0.070745;0.070003;0.071408;0.070770;0.070019;0.071443;0.070818;0.070056;0.071501
345.00;0.070968;0.070256;0.071591;0.070985;0.070268;0.071616;0.071023;0.070299;0.071663;0.070276;0.069591;0.070869;0.070294;0.069603;0.070891;0.070331;0.069635;0.070934;0.071797;0.071044;0.072469;0.071818;0.071056;0.072500;0.071861;0.071089;0.072553
350.00;0.072010;0.071288;0.072642;0.072023;0.071295;0.072663;0.072057;0.071322;0.072705;0.071310;0.070614;0.071911;0.071323;0.070622;0.071929;0.071356;0.070649;0.071968;0.072851;0.072087;0.073532;0.072867;0.072095;0.073557;0.072905;0.072123;0.073606
355.00;0.073055;0.072322;0.073695;0.073063;0.072324;0.073711;0.073092;0.072346;0.073749;0.072344;0.071638;0.072954;0.072353;0.071642;0.072968;0.072381;0.071665;0.073002;0.073905;0.073132;0.074596;0.073917;0.073134;0.074616;0.073950;0.073157;0.074661
360.00;0.074100;0.073357;0.074749;0.074103;0.073354;0.074760;0.074128;0.073372;0.074794;0.073380;0.072664;0.073999;0.073384;0.072663;0.074008;0.073408;0.072681;0.074038;0.074962;0.074177;0.075661;0.074968;0.074175;0.075677;0.074996;0.074193;0.075716
365.00;0.075147;0.074393;0.075805;0.075145;0.074385;0.075811;0.075165;0.074398;0.075839;0.074418;0.073691;0.075046;0.074416;0.073685;0.075049;0.074436;0.073699;0.075074;0.076019;0.075224;0.076728;0.076020;0.075217;0.076738;0.076044;0.075230;0.076773
370.00;0.076195;0.075430;0.076862;0.076188;0.075418;0.076862;0.076203;0.075426;0.076886;0.075456;0.074719;0.076093;0.075450;0.074708;0.076092;0.075464;0.074717;0.076112;0.077078;0.076272;0.077796;0.077073;0.076259;0.077801;0.077092;0.076268;0.077830
375.00;0.077244;0.076469;0.077921;0.077232;0.076451;0.077916;0.077242;0.076455;0.077934;0.076496;0.075748;0.077142;0.076484;0.075732;0.077135;0.076494;0.075737;0.077151;0.078138;0.077321;0.078866;0.078128;0.077304;0.078865;0.078142;0.077307;0.078889
